crime_id,victim_id,location_id,station_id,crime_type,crime_date,crime_time,severity,weapon_used,loss_amount,arrest_made
C000315,V01642,L0228,S015,Theft,2023-05-10,Morning,Low,Knife,299541,Yes
C000316,V02751,L0191,S015,Theft,2024-03-25,Morning,Low,None,123926,Yes
C000317,V00913,L0062,S012,Burglary,2024-12-10,Afternoon,Medium,Stick,490661,Yes
C000318,V03065,L0038,S054,Fraud,2023-04-16,Night,Medium,None,201584,No
C000319,V01094,L0048,S009,Assault,2025-09-28,Morning,High,None,20009,Yes
C000320,V01500,L0120,S072,Robbery,2025-01-14,Morning,Low,Knife,435903,Yes
C000321,V02679,L0086,S060,Fraud,2023-11-21,Afternoon,Medium,None,450182,Yes
C000322,V00866,L0250,S026,Kidnapping,2024-10-26,Night,Medium,None,132723,Yes
C000323,V02451,L0036,S053,Kidnapping,2023-12-23,Night,Low,None,211288,Yes
C000324,V00229,L0248,S026,Kidnapping,2024-03-20,Evening,Low,None,272944,No
C000325,V02171,L0284,S013,Robbery,2024-10-25,Afternoon,Low,None,35280,Yes
C000326,V02320,L0034,S070,Burglary,2023-06-19,Afternoon,Low,Gun,159436,Yes
C000327,V03088,L0021,S049,Assault,2024-09-02,Morning,High,Stick,456905,Yes
C000328,V00645,L0138,S062,Cyber Crime,2025-01-18,Evening,Medium,Gun,432366,Yes
C000329,V01207,L0123,S020,Kidnapping,2023-03-28,Evening,High,None,478109,No
C000330,V03561,L0053,S009,Burglary,2024-11-24,Evening,High,Gun,488186,Yes
C000331,V01455,L0249,S024,Robbery,2023-10-23,Morning,Low,Gun,422359,No
C000332,V01812,L0047,S015,Fraud,2025-05-20,Evening,Low,None,148666,Yes
C000333,V02157,L0064,S003,Burglary,2023-02-18,Afternoon,High,Knife,183811,Yes
C000334,V00168,L0020,S046,Burglary,2024-10-28,Night,Low,None,378717,No
C000335,V01520,L0213,S011,Robbery,2024-04-15,Afternoon,Medium,None,45806,Yes
C000336,V00349,L0022,S034,Theft,2024-06-01,Morning,Medium,None,64373,No
C000337,V02067,L0269,S025,Burglary,2024-06-03,Afternoon,Low,None,203265,Yes
C000338,V02767,L0091,S011,Theft,2025-04-14,Morning,Medium,None,325741,Yes
C000339,V01301,L0075,S030,Robbery,2025-08-05,Morning,Medium,Knife,272719,Yes
C000340,V03263,L0148,S064,Cyber Crime,2025-08-28,Evening,High,Knife,353390,Yes
C000341,V02753,L0282,S054,Robbery,2025-07-22,Evening,Low,Knife,286503,Yes
C000342,V03383,L0251,S026,Kidnapping,2024-05-16,Night,Medium,None,23901,No
C000343,V00296,L0145,S059,Robbery,2024-01-05,Afternoon,Low,None,294273,Yes
C000344,V01354,L0293,S044,Burglary,2024-04-13,Afternoon,Low,None,64832,No
C000345,V02709,L0165,S039,Kidnapping,2023-01-15,Afternoon,Low,Knife,427771,Yes
C000346,V01954,L0179,S041,Theft,2025-09-27,Night,Medium,Stick,249704,Yes
C000347,V03826,L0238,S040,Fraud,2024-01-08,Evening,Medium,None,67776,Yes
C000348,V00451,L0129,S009,Robbery,2024-10-09,Night,High,None,377432,Yes
C000349,V01907,L0151,S040,Kidnapping,2024-10-05,Evening,Low,None,155184,Yes
C000350,V02190,L0078,S030,Fraud,2025-08-04,Afternoon,High,None,447511,Yes
C000351,V01952,L0115,S069,Assault,2025-11-16,Night,High,Stick,64173,No
C000352,V03352,L0187,S044,Kidnapping,2023-11-07,Night,Low,None,149028,Yes
C000353,V02597,L0028,S046,Robbery,2024-08-20,Afternoon,Low,None,112307,No
C000354,V01262,L0206,S070,Fraud,2024-10-23,Afternoon,High,None,224344,Yes
C000355,V03599,L0043,S053,Theft,2024-05-24,Night,Low,Knife,235021,Yes
C000356,V03405,L0286,S049,Cyber Crime,2024-01-01,Night,Low,None,248501,Yes
C000357,V00725,L0156,S060,Fraud,2023-08-15,Evening,Low,None,353824,No
C000358,V03822,L0226,S008,Assault,2023-12-13,Evening,High,Gun,330268,No
C000359,V00613,L0081,S065,Cyber Crime,2023-04-09,Night,Low,Knife,207989,Yes
C000360,V03567,L0209,S062,Cyber Crime,2023-03-26,Morning,High,None,185063,Yes
C000361,V01067,L0185,S047,Theft,2023-12-19,Night,Low,None,484024,Yes
C000362,V00715,L0033,S060,Kidnapping,2023-08-13,Night,Low,Stick,16014,Yes
C000363,V01357,L0070,S030,Burglary,2023-06-29,Morning,High,Stick,144420,Yes
C000364,V00941,L0257,S037,Assault,2024-01-26,Evening,Low,Gun,328164,Yes
C000365,V01387,L0005,S044,Burglary,2024-07-16,Night,Medium,Stick,4850,Yes
C000366,V00490,L0101,S031,Burglary,2025-05-20,Afternoon,Medium,None,54926,Yes
C000367,V02561,L0050,S063,Burglary,2023-02-08,Evening,Medium,None,79374,Yes
C000368,V02062,L0097,S018,Kidnapping,2025-07-14,Afternoon,Medium,Gun,312811,Yes
C000369,V02599,L0049,S052,Theft,2025-04-16,Evening,Medium,None,42819,Yes
C000370,V01890,L0260,S030,Kidnapping,2025-11-11,Afternoon,Medium,None,10427,Yes
C000371,V01596,L0236,S025,Theft,2024-12-19,Morning,Medium,None,404340,Yes
C000372,V00783,L0234,S038,Robbery,2024-03-07,Night,Medium,Stick,261173,Yes
C000373,V01858,L0234,S017,Robbery,2024-03-19,Evening,Low,Knife,287299,No
C000374,V01411,L0041,S045,Robbery,2023-06-29,Morning,Medium,Stick,222420,No
C000375,V01361,L0296,S002,Cyber Crime,2023-08-20,Afternoon,Medium,None,161747,Yes
C000376,V00030,L0125,S019,Assault,2024-04-07,Morning,High,Knife,130297,No
C000377,V02319,L0142,S030,Fraud,2025-11-01,Evening,High,Stick,317061,No
C000378,V03377,L0275,S030,Robbery,2024-07-19,Afternoon,Medium,None,232935,No
C000379,V01174,L0208,S009,Theft,2024-07-24,Night,Low,Knife,95225,No
C000380,V01301,L0079,S052,Fraud,2025-08-17,Evening,Medium,None,335963,No
C000381,V01747,L0159,S004,Cyber Crime,2025-06-09,Morning,Low,None,10374,Yes
C000382,V03459,L0095,S073,Assault,2023-05-21,Afternoon,Medium,None,234211,No
C000383,V01062,L0149,S061,Theft,2023-05-18,Night,Medium,None,307978,No
C000384,V01338,L0189,S044,Fraud,2025-03-09,Morning,Low,None,328810,Yes
C000385,V00186,L0245,S059,Assault,2024-10-09,Afternoon,Low,None,204595,Yes
C000386,V01880,L0099,S028,Cyber Crime,2024-02-27,Night,Low,None,316837,Yes
C000387,V03398,L0021,S063,Burglary,2023-07-31,Afternoon,Low,None,98710,No
C000388,V03831,L0018,S065,Theft,2025-06-22,Evening,High,Gun,294822,No
C000389,V01306,L0227,S058,Theft,2023-09-18,Afternoon,High,Gun,395167,Yes
C000390,V01105,L0092,S067,Cyber Crime,2025-05-22,Night,Medium,None,393006,Yes
C000391,V03079,L0009,S061,Kidnapping,2025-09-07,Evening,Low,None,449861,Yes
C000392,V00229,L0246,S029,Kidnapping,2023-12-31,Morning,Medium,None,185380,No
C000393,V03113,L0267,S012,Cyber Crime,2024-11-11,Morning,Low,None,284901,Yes
C000394,V02427,L0002,S062,Assault,2024-11-11,Night,Low,None,375111,No
C000395,V02550,L0239,S011,Assault,2023-01-10,Evening,Low,None,309626,Yes
C000396,V01712,L0111,S047,Burglary,2025-06-11,Night,Low,Knife,413772,Yes
C000397,V02790,L0273,S031,Kidnapping,2023-12-31,Night,Low,None,209950,Yes
C000398,V01826,L0180,S053,Theft,2023-07-31,Afternoon,Medium,Stick,136643,Yes
C000399,V03921,L0031,S022,Robbery,2023-06-01,Night,Medium,None,460858,Yes
C000400,V03455,L0144,S067,Cyber Crime,2023-11-12,Afternoon,Low,Stick,58530,Yes
C000401,V01217,L0300,S067,Kidnapping,2025-04-14,Evening,Medium,None,406140,Yes
C000402,V02554,L0123,S055,Cyber Crime,2024-06-19,Afternoon,High,None,69217,Yes
C000403,V00541,L0021,S034,Cyber Crime,2023-05-24,Night,Low,Knife,494626,Yes
C000404,V00127,L0219,S069,Theft,2024-04-28,Night,High,Knife,444421,No
C000405,V00663,L0114,S004,Robbery,2023-07-19,Night,Low,Knife,256916,No
C000406,V00886,L0224,S004,Robbery,2025-03-23,Evening,High,None,496293,No
C000407,V03519,L0248,S070,Theft,2023-10-24,Afternoon,Medium,Gun,416619,Yes
C000408,V00478,L0136,S056,Theft,2025-07-10,Morning,Low,Gun,358300,Yes
C000409,V02212,L0002,S013,Cyber Crime,2023-03-04,Afternoon,High,None,407194,Yes
C000410,V01165,L0003,S055,Theft,2024-11-11,Afternoon,Medium,Gun,33541,Yes
C000411,V01721,L0073,S038,Burglary,2024-08-08,Afternoon,High,None,73208,Yes
C000412,V01087,L0228,S067,Cyber Crime,2023-11-21,Afternoon,High,None,443445,Yes
C000413,V01293,L0200,S045,Assault,2024-09-07,Night,High,None,37114,Yes
C000414,V02976,L0165,S026,Robbery,2024-09-29,Morning,Low,None,432504,Yes
C000415,V03210,L0039,S051,Theft,2025-11-22,Morning,Low,Stick,498038,No
C000416,V03968,L0161,S049,Robbery,2023-12-19,Afternoon,High,None,337872,Yes
C000417,V03584,L0205,S004,Cyber Crime,2024-01-23,Morning,Low,None,448018,No
C000418,V02767,L0007,S013,Fraud,2025-05-05,Afternoon,Low,Gun,268671,No
C000419,V01922,L0064,S050,Kidnapping,2024-01-30,Night,High,Knife,177744,Yes
C000420,V00625,L0220,S005,Kidnapping,2025-09-10,Evening,Medium,Stick,338918,Yes
C000421,V00673,L0296,S056,Cyber Crime,2024-08-02,Evening,Low,None,55718,Yes
C000422,V00619,L0240,S059,Robbery,2023-07-03,Evening,High,None,8371,Yes
C000423,V01348,L0293,S032,Theft,2024-02-19,Morning,Medium,None,477340,Yes
C000424,V00553,L0086,S044,Theft,2025-09-25,Evening,Low,Stick,456595,No
C000425,V00061,L0131,S056,Robbery,2023-12-25,Afternoon,Medium,None,384701,No
C000426,V00136,L0041,S069,Burglary,2023-04-17,Evening,Medium,None,253823,Yes
C000427,V00962,L0110,S015,Assault,2025-04-24,Evening,Low,None,36805,Yes
C000428,V00808,L0209,S074,Robbery,2024-06-02,Night,Low,Knife,423955,No
C000429,V01223,L0296,S028,Cyber Crime,2025-07-29,Evening,Low,None,146141,No
C000430,V03411,L0206,S044,Fraud,2025-10-01,Evening,Low,None,465172,No
C000431,V00725,L0047,S025,Kidnapping,2025-01-13,Evening,Medium,Knife,8505,No
C000432,V03604,L0283,S027,Fraud,2025-06-21,Evening,Low,None,198811,Yes
C000433,V02760,L0179,S047,Burglary,2023-03-12,Morning,Medium,None,245854,Yes
C000434,V01448,L0156,S006,Burglary,2023-12-04,Evening,Medium,None,37727,Yes
C000435,V00910,L0075,S075,Cyber Crime,2024-01-09,Evening,Low,Stick,51250,No
C000436,V02151,L0225,S026,Robbery,2025-02-21,Night,Medium,Knife,286519,Yes
C000437,V01211,L0195,S061,Theft,2024-01-23,Afternoon,Low,None,433700,No
C000438,V01551,L0251,S005,Robbery,2024-06-19,Morning,Low,None,172233,Yes
C000439,V02715,L0196,S023,Theft,2025-03-09,Morning,Low,Knife,82499,No
C000440,V03986,L0250,S028,Burglary,2023-06-03,Afternoon,Low,None,79814,Yes
C000441,V02566,L0294,S002,Robbery,2025-12-07,Evening,Medium,Stick,69438,No
C000442,V01263,L0163,S058,Assault,2024-08-08,Afternoon,High,Stick,315873,Yes
C000443,V02043,L0270,S012,Burglary,2024-08-07,Afternoon,Medium,None,192006,No
C000444,V02770,L0202,S039,Burglary,2025-01-28,Evening,Medium,None,451466,No
C000445,V02163,L0113,S036,Cyber Crime,2024-04-28,Afternoon,Medium,None,139208,Yes
C000446,V01680,L0214,S021,Cyber Crime,2024-11-11,Afternoon,Medium,Stick,451383,Yes
C000447,V01109,L0069,S020,Kidnapping,2024-01-10,Night,High,None,110665,No
C000448,V00895,L0156,S013,Burglary,2024-09-25,Night,Medium,None,292194,Yes
C000449,V00088,L0112,S046,Cyber Crime,2025-06-02,Morning,Medium,Knife,59091,No
C000450,V01193,L0271,S036,Burglary,2024-08-31,Afternoon,Medium,None,130178,Yes
C000451,V00223,L0108,S068,Burglary,2023-04-11,Afternoon,Medium,Stick,498976,Yes
C000452,V00727,L0194,S017,Assault,2023-01-12,Night,Low,None,169686,Yes
C000453,V02601,L0194,S015,Theft,2023-12-08,Night,High,None,62591,No
C000454,V00925,L0004,S035,Kidnapping,2024-10-31,Morning,Low,None,301547,Yes
C000455,V00062,L0206,S073,Burglary,2025-03-30,Morning,Low,None,280223,No
C000456,V01099,L0142,S009,Robbery,2025-02-08,Morning,Low,Knife,228707,Yes
C000457,V00628,L0045,S034,Fraud,2025-06-30,Night,Medium,Gun,466952,Yes
C000458,V02279,L0096,S058,Assault,2024-12-19,Night,Low,None,344111,Yes
C000459,V01526,L0131,S056,Kidnapping,2024-10-28,Afternoon,Medium,None,164013,Yes
C000460,V02872,L0015,S061,Assault,2024-10-17,Evening,Medium,Knife,107377,No
C000461,V00651,L0253,S046,Kidnapping,2023-06-21,Evening,Low,None,52730,No
C000462,V00836,L0179,S056,Kidnapping,2023-01-16,Evening,Medium,None,113665,Yes
C000463,V03870,L0148,S010,Assault,2024-10-31,Afternoon,High,Knife,79454,No
C000464,V01362,L0035,S064,Kidnapping,2023-09-05,Afternoon,Low,Knife,120640,No
C000465,V03011,L0189,S039,Assault,2024-04-22,Evening,Medium,Knife,172269,No
C000466,V00078,L0236,S046,Robbery,2023-11-06,Afternoon,High,None,415836,Yes
C000467,V03454,L0231,S002,Theft,2024-06-28,Morning,Medium,None,105242,Yes
C000468,V00722,L0147,S015,Robbery,2023-06-19,Evening,Low,Knife,138102,Yes
C000469,V03604,L0124,S063,Fraud,2024-08-02,Evening,Medium,Knife,54910,Yes
C000470,V00259,L0216,S015,Theft,2025-08-19,Evening,Low,None,379843,Yes
C000471,V03035,L0162,S046,Theft,2024-02-03,Evening,Low,Stick,252535,Yes
C000472,V00546,L0181,S001,Assault,2025-02-21,Night,Low,None,276580,No
C000473,V02970,L0119,S058,Robbery,2023-10-01,Evening,Low,Gun,442768,Yes
C000474,V00403,L0207,S058,Cyber Crime,2024-06-03,Afternoon,Medium,Gun,171160,No
C000475,V00439,L0129,S053,Kidnapping,2025-03-26,Evening,Medium,Knife,274420,Yes
C000476,V00087,L0260,S006,Burglary,2023-09-28,Night,Low,Stick,257640,No
C000477,V01427,L0291,S010,Robbery,2025-03-27,Night,Medium,None,302307,Yes
C000478,V00930,L0033,S024,Robbery,2024-11-24,Afternoon,Medium,Gun,195291,No
C000479,V02114,L0225,S045,Fraud,2025-05-06,Evening,Low,None,403788,Yes
C000480,V00880,L0017,S047,Assault,2025-11-06,Night,Medium,Gun,174870,No
C000481,V02572,L0059,S070,Assault,2023-06-05,Night,High,None,410042,Yes
C000482,V01846,L0287,S042,Assault,2023-06-27,Morning,Medium,Knife,54842,No
C000483,V01288,L0027,S015,Robbery,2023-05-04,Afternoon,Medium,Knife,186074,Yes
C000484,V02426,L0165,S029,Fraud,2023-06-04,Night,Medium,None,378430,Yes
C000485,V03748,L0080,S004,Kidnapping,2025-03-07,Morning,High,None,395154,Yes
C000486,V00574,L0183,S059,Theft,2025-12-18,Evening,High,Knife,494268,Yes
C000487,V01850,L0072,S048,Fraud,2025-05-05,Night,Low,Gun,437039,No
C000488,V01188,L0119,S047,Cyber Crime,2024-02-28,Afternoon,Low,None,86417,Yes
C000489,V03006,L0097,S051,Theft,2025-10-11,Evening,High,None,471792,Yes
C000490,V00322,L0051,S032,Burglary,2024-11-05,Afternoon,Low,None,137673,Yes
C000491,V00437,L0204,S059,Cyber Crime,2024-06-21,Evening,Low,None,451332,Yes
C000492,V00620,L0248,S065,Fraud,2024-11-26,Evening,Medium,None,226598,Yes
C000493,V02872,L0267,S037,Fraud,2024-04-05,Morning,Medium,Knife,78920,Yes
C000494,V00356,L0256,S075,Theft,2024-06-26,Morning,Medium,Stick,387064,Yes
C000495,V00578,L0139,S052,Cyber Crime,2025-05-04,Afternoon,Medium,Gun,118926,Yes
C000496,V03700,L0012,S045,Theft,2025-08-27,Night,Low,Knife,294573,No
C000497,V03485,L0138,S003,Burglary,2024-01-06,Morning,Medium,Knife,221131,No
C000498,V03528,L0231,S018,Kidnapping,2024-12-09,Afternoon,Medium,Knife,127722,Yes
C000499,V03780,L0219,S043,Robbery,2024-09-05,Night,Medium,None,281819,No
C000500,V02753,L0292,S049,Cyber Crime,2023-06-09,Morning,High,None,380152,No
C000501,V03106,L0089,S013,Fraud,2025-08-28,Afternoon,Medium,Stick,303301,No
C000502,V00545,L0136,S004,Robbery,2023-02-24,Morning,High,None,104865,Yes
C000503,V01301,L0041,S006,Assault,2024-12-30,Morning,Medium,Stick,435709,No
C000504,V00491,L0149,S042,Burglary,2024-02-12,Morning,Low,None,290598,Yes
C000505,V00015,L0095,S001,Fraud,2024-05-24,Night,Low,Gun,136701,Yes
C000506,V03931,L0031,S028,Assault,2024-01-05,Night,Low,Knife,352053,Yes
C000507,V02078,L0046,S009,Cyber Crime,2023-02-02,Night,Medium,Stick,126127,Yes
C000508,V03505,L0231,S040,Kidnapping,2023-09-07,Morning,Medium,None,304671,No
C000509,V03580,L0030,S054,Assault,2023-02-10,Night,High,None,300745,No
C000510,V00816,L0189,S049,Fraud,2023-01-16,Morning,Low,Knife,164730,No
C000511,V03373,L0021,S056,Assault,2024-03-13,Morning,Medium,None,89246,Yes
C000512,V00803,L0224,S030,Fraud,2023-11-26,Evening,Medium,None,393900,Yes
C000513,V03833,L0077,S045,Burglary,2023-12-21,Night,Low,Stick,42861,No
C000514,V03222,L0132,S062,Kidnapping,2024-02-25,Morning,Low,None,366762,Yes
C000515,V03646,L0109,S005,Burglary,2024-01-13,Night,Medium,None,232622,Yes
C000516,V01593,L0037,S010,Fraud,2023-05-10,Afternoon,High,None,32092,Yes
C000517,V00997,L0032,S074,Theft,2023-07-12,Morning,Medium,Knife,313810,No
C000518,V02655,L0294,S021,Theft,2025-12-28,Morning,Low,None,436367,Yes
C000519,V01730,L0145,S046,Theft,2023-08-15,Night,High,None,412591,Yes
C000520,V03539,L0157,S020,Theft,2023-08-02,Afternoon,High,Knife,299838,Yes
C000521,V03497,L0023,S039,Burglary,2025-05-28,Afternoon,High,None,80022,Yes
C000522,V02617,L0037,S058,Fraud,2025-11-26,Evening,Medium,Gun,387267,Yes
C000523,V02342,L0060,S018,Robbery,2023-10-12,Evening,Low,None,388849,Yes
C000524,V03286,L0008,S062,Kidnapping,2024-08-09,Morning,Low,None,200994,Yes
C000525,V01317,L0082,S031,Burglary,2024-10-27,Afternoon,High,Knife,126192,No
C000526,V01148,L0281,S067,Burglary,2023-12-25,Afternoon,High,Gun,184205,No
C000527,V03842,L0170,S020,Robbery,2023-12-19,Evening,High,None,460147,Yes
C000528,V02854,L0192,S039,Theft,2024-05-26,Evening,Low,None,294260,No
C000529,V02059,L0035,S074,Robbery,2024-04-18,Afternoon,High,Gun,360722,No
C000530,V03120,L0259,S055,Theft,2024-08-25,Evening,Low,None,58156,No
C000531,V01944,L0124,S059,Fraud,2025-06-10,Evening,Low,Gun,490481,No
C000532,V01121,L0233,S042,Cyber Crime,2023-06-12,Afternoon,Medium,None,326674,Yes
C000533,V02847,L0265,S027,Cyber Crime,2024-04-25,Evening,Medium,None,357948,No
C000534,V01146,L0261,S047,Cyber Crime,2024-08-10,Afternoon,Low,None,154689,Yes
C000535,V00828,L0187,S008,Fraud,2025-05-15,Afternoon,Medium,None,338415,Yes
C000536,V01929,L0008,S068,Theft,2023-07-31,Morning,Medium,Knife,342659,Yes
C000537,V00306,L0031,S019,Burglary,2025-04-01,Morning,Low,Gun,475335,Yes
C000538,V00797,L0274,S026,Cyber Crime,2025-09-15,Afternoon,High,Stick,10454,No
C000539,V03939,L0022,S015,Kidnapping,2023-12-01,Afternoon,High,Knife,337153,Yes
C000540,V00577,L0196,S024,Robbery,2025-12-20,Afternoon,High,Knife,363409,Yes
C000541,V00483,L0186,S011,Robbery,2025-03-30,Morning,High,Gun,326095,Yes
C000542,V03014,L0080,S039,Theft,2023-01-15,Night,Medium,None,312578,Yes
C000543,V01808,L0074,S023,Assault,2024-03-22,Evening,Low,None,46359,Yes
C000544,V01988,L0278,S017,Burglary,2023-11-10,Afternoon,Medium,Stick,194661,Yes
C000545,V02789,L0187,S015,Theft,2025-03-18,Night,Low,Knife,416855,Yes
C000546,V01391,L0182,S067,Burglary,2023-10-11,Night,High,Knife,197297,No
C000547,V02271,L0117,S014,Assault,2024-11-01,Evening,High,Knife,255251,Yes
C000548,V00109,L0256,S016,Cyber Crime,2023-10-07,Night,Low,Knife,436916,Yes
C000549,V03151,L0240,S063,Theft,2025-08-16,Evening,Low,None,455801,Yes
C000550,V03322,L0016,S073,Fraud,2025-06-16,Morning,High,None,393928,Yes
C000551,V03497,L0253,S043,Kidnapping,2023-03-05,Night,Medium,Gun,344336,No
C000552,V01054,L0102,S043,Kidnapping,2025-06-05,Night,High,Gun,54865,Yes
C000553,V03185,L0214,S067,Burglary,2024-04-20,Afternoon,Medium,None,408795,Yes
C000554,V02012,L0161,S006,Assault,2025-03-30,Afternoon,Medium,Knife,348936,Yes
C000555,V03042,L0260,S072,Robbery,2024-03-30,Night,Low,Gun,105917,No
C000556,V00845,L0282,S016,Assault,2023-10-01,Evening,Low,Knife,339460,Yes
C000557,V03059,L0179,S058,Kidnapping,2024-09-30,Afternoon,Medium,None,214184,No
C000558,V01395,L0227,S008,Robbery,2025-08-01,Night,Low,Gun,90981,Yes
C000559,V01688,L0274,S059,Fraud,2023-07-24,Morning,Medium,Knife,304641,Yes
C000560,V02041,L0204,S003,Robbery,2023-08-14,Evening,Low,None,461568,No
C000561,V00417,L0249,S016,Fraud,2024-12-03,Evening,Medium,Gun,398276,Yes
C000562,V01830,L0177,S017,Assault,2024-06-16,Evening,Low,Knife,163306,Yes
C000563,V02056,L0144,S062,Kidnapping,2023-03-13,Afternoon,Medium,None,414208,Yes
C000564,V03325,L0142,S046,Burglary,2023-01-01,Morning,Medium,Gun,279434,Yes
C000565,V02963,L0076,S012,Cyber Crime,2025-12-03,Morning,Low,Knife,52559,Yes
C000566,V03119,L0145,S041,Theft,2025-06-24,Evening,Low,None,170109,Yes
C000567,V02680,L0093,S007,Theft,2025-03-26,Evening,Medium,Knife,485151,Yes
C000568,V02998,L0173,S004,Fraud,2025-06-23,Morning,High,Gun,437890,No
C000569,V03817,L0083,S014,Assault,2024-09-14,Night,High,Knife,389935,No
C000570,V01798,L0167,S053,Kidnapping,2025-10-28,Evening,Low,Knife,451201,No
C000571,V00807,L0193,S069,Burglary,2023-05-22,Morning,Low,Knife,2571,Yes
C000572,V01438,L0131,S074,Burglary,2025-07-18,Morning,Medium,None,427465,No
C000573,V01954,L0021,S003,Assault,2025-07-09,Morning,Medium,None,357457,Yes
C000574,V01056,L0233,S023,Robbery,2024-10-30,Afternoon,High,None,181299,No
C000575,V00836,L0195,S074,Assault,2025-12-05,Night,Low,None,27555,Yes
C000576,V03223,L0079,S007,Cyber Crime,2025-10-21,Morning,Low,None,54089,Yes
C000577,V02337,L0190,S009,Fraud,2025-04-09,Morning,Low,None,294064,No
C000578,V02418,L0128,S028,Cyber Crime,2023-09-25,Morning,Medium,Gun,4100,Yes
C000579,V00805,L0182,S045,Theft,2025-08-29,Night,Medium,Knife,476694,No
C000580,V01859,L0092,S047,Burglary,2024-05-01,Afternoon,Low,Knife,169059,Yes
C000581,V01685,L0061,S028,Cyber Crime,2025-05-17,Afternoon,Low,None,364672,No
C000582,V02026,L0140,S065,Assault,2025-12-18,Afternoon,High,None,20688,No
C000583,V00047,L0042,S034,Fraud,2025-07-20,Morning,High,None,133188,No
C000584,V02990,L0242,S042,Theft,2024-08-06,Afternoon,Low,None,222875,No
C000585,V02931,L0009,S070,Robbery,2025-08-20,Morning,High,None,235801,Yes
C000586,V02897,L0188,S015,Cyber Crime,2023-10-29,Morning,Medium,Knife,493959,Yes
C000587,V00681,L0058,S005,Kidnapping,2023-07-08,Morning,Low,None,344937,Yes
C000588,V03888,L0201,S053,Assault,2024-02-29,Night,Low,None,301326,Yes
C000589,V00754,L0171,S003,Burglary,2023-03-30,Afternoon,Medium,Gun,346937,Yes
C000590,V03698,L0172,S038,Kidnapping,2023-11-28,Morning,Medium,Gun,454054,Yes
C000591,V01793,L0145,S041,Theft,2025-07-18,Night,High,Gun,1943,Yes
C000592,V00820,L0238,S045,Burglary,2023-03-01,Evening,Low,None,279425,Yes
C000593,V03904,L0227,S063,Kidnapping,2024-12-22,Night,Low,Stick,247809,Yes
C000594,V03040,L0295,S063,Fraud,2023-03-01,Evening,Medium,Gun,84205,Yes
C000595,V00945,L0107,S066,Robbery,2023-04-30,Morning,Medium,None,62064,No
C000596,V01976,L0041,S060,Burglary,2025-05-21,Morning,Low,None,95228,No
C000597,V02762,L0156,S058,Cyber Crime,2023-02-21,Evening,Low,Knife,286149,No
C000598,V03455,L0086,S041,Theft,2024-03-18,Afternoon,Low,None,384592,Yes
C000599,V03930,L0016,S016,Theft,2023-06-29,Morning,Medium,Gun,368843,Yes
C000600,V00162,L0067,S005,Kidnapping,2023-02-13,Morning,Low,None,424553,Yes
C000601,V02711,L0085,S046,Cyber Crime,2024-02-05,Night,Medium,None,479648,Yes
C000602,V01296,L0071,S063,Cyber Crime,2023-08-14,Night,Low,Stick,276574,Yes
